"name" "colony" "sex" "rep" "steps" "Min.step" "Max.step" "judgement" "TP.Xmin" "TP.Xmax" "TP.exponent" "TP.fitted.steps" "TP.fit" "TP.OOM" "Exp.Xmin" "Exp.exponent" "Exp.fitted.steps" "Exp.fit" "Exp.OOM" "EXP.AICw" "EXP.comp.AICw" "TP.AICw" "TP.comp.AICw"
"54" "Rs_103_F2_2" "Rs_103" "F" "2" "164" "0.04745" "158.696525" "TP" "21.898175" "125.268" "1.23" "83" "0.0524720746778675" "0.7574322215079" "2.89445" "0.0234294781493758" "126" "0.062754554733841" "1.73900136527789" "0.285214986367057" "0.714785013632943" "0.714785013632943" "0.285214986367057"
"55" "Rs_103_F2_3" "Rs_103" "F" "2" "162" "0.023725" "128.8742" "Mixed" "0.3796" "45.480825" "0.66" "127" "0.050192743320909" "2.07850213022214" "3.772275" "0.0376580525583169" "110" "0.0718389649044262" "1.53356263695199" "0.990205006002935" "0.00979499399706528" "0.00979499399706528" "0.990205006002935"
"56" "Rs_103_F2_4" "Rs_103" "F" "2" "158" "0.023725" "93.262975" "Mixed" "0.04745" "93.262975" "0.72" "150" "0.042065066437789" "3.29347304815611" "3.772275" "0.0343841964030692" "102" "0.0632412250140775" "1.39310591949964" "1.42024931045054e-07" "0.999999857975069" "0.999999857975069" "1.42024931045054e-07"
"57" "Rs_103_F3_1" "Rs_103" "F" "3" "213" "0.023725" "178.293375" "Mixed" "3.440125" "99.431475" "0.65" "162" "0.0391244787468974" "1.46094965859887" "1.09135" "0.0263150707690487" "185" "0.0669907666621741" "2.21317115324135" "0.999999999999962" "3.79440938861153e-14" "3.79440938861153e-14" "0.999999999999962"
"58" "Rs_103_F3_2" "Rs_103" "F" "3" "198" "0.071175" "204.46205" "Mixed" "0.4745" "70.534425" "0.56" "171" "0.0267816325184846" "2.17216491354096" "4.2705" "0.0286457148614517" "158" "0.0449128162157613" "1.68013398464904" "0.999999999999824" "1.7556086642071e-13" "1.7556086642071e-13" "0.999999999999824"
"59" "Rs_103_F3_3" "Rs_103" "F" "3" "54" "0.023725" "19.40705" "Mixed" "0.023725" "19.40705" "1.05" "54" "0.0774407407407407" "2.91275330367132" "1.209975" "0.181219962125028" "17" "0.160463333692076" "1.20518312757339" "0.0533218297028489" "0.946678170297151" "0.946678170297151" "0.0533218297028489"
"60" "Rs_103_F3_4" "Rs_103" "F" "3" "164" "0.023725" "96.94035" "Mixed" "0.023725" "37.983725" "0.65" "151" "0.0359975086319499" "3.2043913319193" "1.874275" "0.057995061573062" "118" "0.0578546941515842" "1.71367127100599" "0.999999999973516" "2.64841146156298e-11" "2.64841146156298e-11" "0.999999999973516"
"61" "Rs_103_M1_1" "Rs_103" "M" "1" "120" "0.023725" "570.6337" "Mixed" "0.42705" "371.035275" "0.95" "108" "0.0547152546915875" "2.93893647454338" "11.05585" "0.0094925739613039" "62" "0.107528614198323" "1.71276527848346" "0.984951188814969" "0.015048811185031" "0.015048811185031" "0.984951188814969"
"62" "Rs_103_M1_2" "Rs_103" "M" "1" "152" "0.023725" "359.52865" "Mixed" "22.562475" "88.87385" "0.59" "53" "0.0756355843366769" "0.595387256101805" "2.0878" "0.028446820758739" "123" "0.0921691890903579" "2.23604461076324" "1" "1.31845927395296e-19" "1.31845927395296e-19" "1"
"63" "Rs_103_M1_3" "Rs_103" "M" "1" "126" "0.023725" "254.592975" "TP" "70.629325" "138.814975" "1.49" "36" "0.0788910427290582" "0.293451263463994" "1.352325" "0.0168303059391976" "108" "0.0893975889749107" "2.27476533919614" "0.995897893780624" "0.0041021062193759" "0.0041021062193759" "0.995897893780624"
